fold,summary,valid_low_parent_count,pair_sample_count,within_slide_cosine_mean,within_slide_cosine_std,within_slide_cosine_min,within_slide_cosine_max,low_feature_variance,low_feature_dispersion
0,mean,213.159793814433,1014.6185567010308,0.789171381709502,0.0894452336522721,0.4658290368994486,0.9623145163059236,2.5713581006551527,1316.5353399846972
0,std,94.5366902643786,73.36983611488537,0.0275786075738194,0.0178543035028683,0.11649861549635,0.0104902471928572,0.3155758875050641,161.5748566437089
1,mean,222.6185567010309,1020.6907216494844,0.7914916172470015,0.0900828938009505,0.4555398769599875,0.9627098438051558,2.555499837570584,1308.415924701494
1,std,86.54841244578644,32.42417350240825,0.0267528813237255,0.0154645575436144,0.1150267664039382,0.0099508101051246,0.3009130229424441,154.0674594369083
