fold,test_auc,test_acc,test_f1,val_auc,val_acc
1,0.9830729166666666,0.9329896907216495,0.9239146830784083,0.9706439393939394,0.9329896907216495
2,0.9427083333333334,0.8969072164948454,0.8851799242424243,0.9824891291573628,0.9536082474226804
