fold,test_auc,test_acc,test_f1,val_auc,val_acc
1,0.9791428042554902,0.9042553191489362,0.8794465839395236,0.9859852497301222,0.9395604395604396
2,0.9875333136209985,0.9120879120879121,0.9058249630989668,0.984821717906502,0.925
3,0.9771262352514132,0.895,0.8656931212827197,0.984696374554865,0.9392265193370166
4,0.9871950376667358,0.9337016574585635,0.9285024213750471,0.9861329550952194,0.9297297297297298
5,0.9834558480575252,0.8972972972972972,0.8757862722057096,0.9761509833994948,0.925531914893617
