fold,mode,split,n_slides,auc,acc,macro_f1,mapped_route_mean,mapped_route_std,mapped_route_min,mapped_route_max,same_low_parent_route_std_mean,same_low_parent_route_std_max,residual_norm,high_feature_norm,residual_high_ratio,residual_cap_trigger_rate,residual_cap_trigger_rate_mapped
1,normal,test,194,0.9493371212121213,0.9123711340206185,0.9012899943132502,0.9571838206851605,0.007968047847395245,0.8862906202827532,0.9685155395994481,0.003975689651194922,0.013583187839573192,89.35922193035637,4298.7353012242265,0.020725353064073117,0.0,0.0
1,residual_off,test,194,0.9489820075757576,0.9123711340206185,0.9012899943132502,0.9571838206851605,0.007968047835393665,0.8862906202827532,0.9685155395994481,0.0039756896403935,0.013583187733959291,0.0,4298.7353012242265,0.0,0.0,0.0
1,route_one,test,194,0.9495738636363638,0.9072164948453608,0.8950721153846154,0.99999999293347,0.0,1.0,1.0,0.0,0.0,93.26786054040967,4298.7353012242265,0.021635514424787353,0.0,0.0
1,route_mean,test,194,0.9494554924242424,0.9123711340206185,0.9012899943132502,0.9571838256010076,0.0,0.9571838206851605,0.9571838206851605,0.0,0.0,89.29086908360118,4298.7353012242265,0.020710155233433565,0.0,0.0
1,route_shuffle,test,194,0.9494554924242424,0.9123711340206185,0.9012899943132502,0.9571838219141223,0.00796804768537392,0.8862906202827532,0.9685155395994481,0.006799220261116003,0.01852925591286003,89.29509406728843,4298.7353012242265,0.020711083800445514,0.0,0.0
1,context_shuffle,test,194,0.9494554924242424,0.9072164948453608,0.8950721153846154,0.9574085710589418,0.0058340008788233255,0.9119350108289227,0.9684175971857051,0.004447655266237243,0.011453599825059784,89.3401808787867,4298.7353012242265,0.0207211754390413,0.0,0.0
