fold,lambda,auc,accuracy,macro_f1,slide_count,residual_high_ratio_mean,route_mean_mean,route_std_mean,context_norm_mean,high_norm_mean,mapped_ratio_mean,parent_count_mean,padding_ratio_mean
2,0.0,0.9411695075757576,0.9123711340206185,0.9020405738557045,194,0.0,0.18002497412494778,0.025094610382082688,4223.855150360422,4298.592193288901,0.9781097144809499,1.8641136381671404,0.0001259898766524156
2,0.1,0.9419981060606061,0.9072164948453608,0.8958855098389982,194,0.023336029588988224,0.18002497412494778,0.025094610382082688,4223.855150360422,4298.592193288901,0.9781097144809499,1.8641136381671404,0.0001259898766524156
2,0.25,0.9419981060606061,0.9123711340206185,0.9020405738557045,194,0.058340068998471724,0.18002497412494778,0.025094610382082688,4223.855150360422,4298.592193288901,0.9781097144809499,1.8641136381671404,0.0001259898766524156
2,0.5,0.9427083333333334,0.9072164948453608,0.8966619318181819,194,0.11668013799694345,0.18002497412494778,0.025094610382082688,4223.855150360422,4298.592193288901,0.9781097144809499,1.8641136381671404,0.0001259898766524156
2,1.0,0.9354876893939394,0.9020618556701031,0.8913165266106442,194,0.23336027612269655,0.18002497412494778,0.025094610382082688,4223.855150360422,4298.592193288901,0.9781097144809499,1.8641136381671404,0.0001259898766524156
