fold,branch,n_slides,logit_norm_mean,logit_norm_std,logit_norm_min,logit_norm_max,prediction_margin_mean,prediction_margin_std,prediction_margin_min,prediction_margin_max
0,low,194,253.14200498994012,135.40092441883255,3.5400976474823214,565.9958084124895,6.667834712057998,4.2475668655279,0.010211944580078125,27.925537109375
0,high,194,47.770266935307454,31.365963784374866,0.6329791476257584,135.65852458374923,4.354721413445227,2.4586023253915887,0.037174224853515625,13.009712219238281
