fold,test_auc,test_acc,test_f1,val_auc,val_acc
1,0.9807419994335882,0.9368932038834952,0.9368917167432544,0.9244268077601411,0.8732394366197183
2,0.9362433862433863,0.8497652582159625,0.8490164805954279,0.9654439128123339,0.9107981220657277
3,0.9548112706007443,0.9154929577464789,0.9144959857270294,0.965312363477501,0.9065420560747663
4,0.9500218435998252,0.9065420560747663,0.9064112656345666,0.938048090523338,0.8883495145631068
5,0.923903818953324,0.854368932038835,0.8534850640113798,0.9763995091097895,0.9223300970873787
