fold,test_auc,test_acc,test_f1,val_auc,val_acc
1,0.9788707386363636,0.9381443298969072,0.9305903398926655,0.962890625,0.9226804123711341
2,0.9608191287878789,0.865979381443299,0.86002886002886,0.9739099776707016,0.9536082474226804
3,0.9806087671876836,0.9536082474226804,0.9485183547103051,0.9582438558816513,0.9222797927461139
4,0.9562157003101885,0.927461139896373,0.9210495558672277,0.966595084705321,0.9378238341968912
5,0.9593175853018373,0.927461139896373,0.919983416252073,0.9836647727272727,0.9484536082474226
