slide_id,level,width_px,height_px,openslide_downsample,downsample_x_from_dimensions,downsample_y_from_dimensions,effective_magnification,effective_magnification_x,effective_magnification_y,effective_mpp_x,effective_mpp_y
2476376-B2,1,38868,20796,4.000038592158074,4.000077184316147,4.0,9.999903520535653,9.999807042932947,10.0,1.0567643910157456,1.056744
2476376-B2,2,9717,5199,16.000154368632295,16.00030873726459,16.0,2.4999758801339134,2.4999517607332367,2.5,4.227057564062982,4.226976
2476376-B2,3,2429,1299,64.02238682509363,64.00782214903252,64.03695150115473,0.6247814551069184,0.6249236211609583,0.6246393537218696,16.909970502264304,16.917666069284063
2476391-B2,0,133587,65112,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476391-B2,1,33396,16278,4.00004491555875,4.000089831117499,4.0,9.999887712363991,9.999775427249658,10.0,1.0567677321236075,1.056744
2476391-B2,2,8349,4069,16.001162704751586,16.000359324469997,16.001966085033178,2.499818340583581,2.4999438568124144,2.4996928369578573,4.22707092849443,4.227495412140575
2476681-B2,0,128165,72140,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476681-B2,1,32041,18035,4.0000156050060856,4.000031210012172,4.0,9.999960987636983,9.999921975578356,10.0,1.0567522452482756,1.056744
2476681-B2,2,8010,4508,16.00164307703215,16.000624219725342,16.002661934338953,2.499743295575298,2.499902469472945,2.4995841419462157,4.227140910112359,4.2276792457852705
2476681-B2,3,2002,1127,64.01456462791867,64.01848151848152,64.01064773735581,0.6248577996663403,0.6248195685249482,0.6248960354865539,16.912786558441557,16.910716983141082
2476750-B,0,147644,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476750-B,1,36911,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
2476750-B,2,9227,5487,16.001652634761466,16.00130053105018,16.002004738472753,2.4997418024876574,2.4997968085394597,2.4996867988565312,4.2273195820960225,4.227505623838162
2476750-B,3,2306,1371,64.03452668110273,64.02601908065915,64.04303428154631,0.6246630071805376,0.6247460106743247,0.6245800257394395,16.91477787684302,16.919273054704593
2476834-B3,0,133587,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476834-B3,1,33396,21950,4.000113252688591,4.000089831117499,4.000136674259681,9.999716876294654,9.999775427249658,9.999658326025306,1.0567677321236075,1.0567801074259682
2476834-B3,2,8349,5487,16.001182031471373,16.000359324469997,16.002004738472753,2.4998153212261056,2.4999438568124144,2.4996867988565312,4.22707092849443,4.227505623838162
2476834-B3,3,2087,1371,64.0260691292734,64.00910397700048,64.04303428154631,0.6247455223158714,0.6249111066196561,0.6245800257394395,16.910309143267845,16.919273054704593
2476856-B2,0,141418,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476856-B2,1,35354,21950,4.000096622472376,4.000056570685071,4.000136674259681,9.999758449653857,9.999858575287448,9.999658326025306,1.056758945183006,1.0567801074259682
2476856-B2,2,8838,5487,16.00156810809132,16.00113147770989,16.002004738472753,2.4997550071216885,2.499823219109307,2.4996867988565312,4.227274920570265,4.227505623838162
2476856-B2,3,2209,1371,64.0310237048293,64.01901312811226,64.04303428154631,0.6246971809226776,0.6248143800647725,0.6245800257394395,16.912927002263466,16.919273054704593
2476983-B,0,138808,79570,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476983-B,1,34702,19892,4.000050271465916,4.0,4.000100542931832,9.999874322914701,10.0,9.999748648988312,1.056744,1.0567705620349888
2476983-B,2,8675,4973,16.000662180964525,16.000922190201727,16.000402171727327,2.4998965385061824,2.4998559160855285,2.499937162247078,4.227219629740633,4.227082248139955
2476983-B,3,2168,1243,64.02015567621484,64.02583025830258,64.0144810941271,0.6248032291939747,0.6247478531496744,0.6248586150559257,16.914727992619923,16.911729702333062
2476984-B2,0,110494,63304,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2476984-B2,1,27623,15826,4.000036201715961,4.000072403431923,4.0,9.999909496529193,9.999818994696545,10.0,1.0567631279730658,1.056744
2476984-B2,2,6905,3956,16.002024880492076,16.002027516292543,16.00202224469161,2.499683652458486,2.499683240718953,2.4996840641981546,4.2275116414192615,4.227510248736097
2477039-B,0,164712,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477039-B,1,41178,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
2477039-B,2,10294,5487,16.001390945105815,16.000777151738877,16.002004738472753,2.499782683719405,2.499878575938608,2.4996867988565312,4.227181312609287,4.227505623838162
2477039-B,3,2573,1371,64.0292901683674,64.0155460551885,64.04303428154631,0.6247140940469357,0.62484821992326,0.6245800257394395,16.912011050136027,16.919273054704593
2477053-B3,0,153869,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477053-B3,1,38467,21950,4.0000813352841025,4.0000259963085245,4.000136674259681,9.999796665924302,9.999935009651066,9.999658326025306,1.0567508678607638,1.0567801074259682
2477053-B3,2,9616,5487,16.001678325975146,16.00135191347754,16.002004738472753,2.499737789071097,2.499788781365967,2.4996867988565312,4.227333156613977,4.227505623838162
2477053-B3,3,2404,1371,64.02422096772824,64.00540765391015,64.04303428154631,0.6247635565946553,0.6249471953414918,0.6245800257394395,16.909332626455907,16.919273054704593
2477058-B2,0,120936,83988,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477058-B2,1,30234,20997,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2477058-B2,2,7558,5249,16.00091026549696,16.00105848107965,16.000762049914268,2.4998577791072734,2.4998346232718136,2.4998809353717197,4.227255635882508,4.22717732291865
2477058-B2,3,1889,1312,64.0182095637129,64.02117522498676,64.01524390243902,0.62482222281132,0.6247932790897666,0.6248511692146497,16.91349819798835,16.911931225609756
2477118-B3,0,133386,77963,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477118-B3,1,33346,19490,4.000106951149226,4.000059977208661,4.00015392508979,9.999732629275837,9.999850059226604,9.999615202083039,1.0567598451388471,1.056784664853771
2477118-B3,2,8336,4872,16.001728707897215,16.00119961612284,16.002257799671593,2.499729918571804,2.499812574033257,2.4996472685761195,4.227292921785028,4.227572479064039
2477118-B3,3,2084,1218,64.00691483158886,64.00479846449136,64.00903119868637,0.624932479642951,0.6249531435083142,0.6249118171440299,16.909171687140113,16.910289916256158
2477118-B4,0,111900,80172,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477118-B4,1,27975,20043,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2477118-B4,2,6993,5010,16.002055605648422,16.001716001716,16.00239520958084,2.499678852876924,2.4997319034852548,2.499625804520281,4.2274293436293435,4.227608780838323
2477118-B4,3,1748,1252,64.02558103830211,64.01601830663616,64.03514376996804,0.6247502849848523,0.6248436103663986,0.6246569874769247,16.91213581235698,16.917188492012777
2477189-B2,0,132382,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477189-B2,1,33095,21950,4.00009855317456,4.000060432089439,4.000136674259681,9.999753623133905,9.999848922058892,9.999658326025306,1.0567599653119806,1.0567801074259682
2477189-B2,2,8273,5487,16.00184849518827,16.001692251903783,16.002004738472753,2.499711205991479,2.499735613603058,2.4996867988565312,4.2274230692614525,4.227505623838162
2477189-B2,3,2068,1371,64.02877052568611,64.01450676982591,64.04303428154631,0.6247191640819246,0.6248583644302096,0.6245800257394395,16.91173648549323,16.919273054704593
2477189-B3,0,119531,62501,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477189-B3,1,29882,15625,4.000082197443277,4.0001003948865534,4.000064,9.999794510614484,9.999749019082916,9.999840002559958,1.056770522923499,1.056760907904
2477189-B3,2,7470,3906,16.001376319409744,16.001472556894242,16.001280081925245,2.4997849685892217,2.49976993415934,2.4998000031999488,4.227365028915662,4.2273141797235025
2477274-B3,0,115916,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477274-B3,1,28979,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
2477274-B3,2,7244,5487,16.001830640909485,16.00165654334622,16.002004738472753,2.4997139950811618,2.4997411918975807,2.4996867988565312,4.227413635560463,4.227505623838162
2477274-B3,3,1811,1371,64.0248302274656,64.00662617338487,64.04303428154631,0.6247576113499893,0.6249352979743952,0.6245800257394395,16.909654542241853,16.919273054704593
2477285-B2,0,126559,85996,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477285-B2,1,31639,21499,4.000047409842283,4.000094819684566,4.0,9.999881476799084,9.999762956407684,10.0,1.0567690500331868,1.056744
2477285-B2,2,7909,5374,16.002064773550156,16.001896573523833,16.00223297357648,2.4996774207611057,2.4997036955096044,2.4996511465649567,4.227477048172967,4.227565920357275
2477285-B2,3,1977,1343,64.02422139790013,64.01568032372282,64.03276247207744,0.6247635523969358,0.6248469093466288,0.6246802176845435,16.912046522003035,16.91655938644825
2477299-B2,0,164913,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477299-B2,1,41228,21950,4.000080464810058,4.000024255360435,4.000136674259681,9.99979884202139,9.999939361966613,9.999658326025306,1.0567504079266516,1.0567801074259682
2477299-B2,2,10307,5487,16.001050879957248,16.00009702144174,16.002004738472753,2.4998358107906267,2.499984840491653,2.4996867988565312,4.227001631706607,4.227505623838162
2477299-B2,3,2576,1371,64.03102801033837,64.01902173913044,64.04303428154631,0.6246971389174268,0.6248142960227514,0.6245800257394395,16.912929277173912,16.919273054704593
2477473-B2,0,134390,81980,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477473-B2,1,33597,20495,4.000029764562312,4.000059529124624,4.0,9.999925589147923,9.99985117940323,10.0,1.056759726761318,1.056744
2477473-B2,2,8399,5123,16.001528374135802,16.000714370758423,16.002342377513177,2.4997612143508943,2.4998883845524222,2.499634057087094,4.227164726753185,4.2275948233456955
2477473-B2,3,2099,1280,64.03630076822296,64.02572653644593,64.046875,0.6246457012683874,0.6247488652429496,0.624542571358868,16.9147005907575,16.92028771875
2477476-B2,0,143226,84188,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477476-B2,1,35806,21047,4.0000279282801765,4.000055856560353,4.0,9.999930179787048,9.999860360549063,10.0,1.0567587565212533,1.056744
2477476-B2,2,8951,5261,16.00169906439654,16.00111719360965,16.002280935183425,2.499734549376647,2.499825450686328,2.499643654677626,4.227271146910959,4.227578591142368
2477476-B2,3,2237,1315,64.02361017862394,64.02592758158248,64.0212927756654,0.6247695168766836,0.6247469034951755,0.6247921318952819,16.914753704067948,16.91352925323194
2477541-B2,0,130776,58284,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477541-B2,1,32694,14571,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2477541-B2,2,8173,3642,16.00213686282897,16.000978832741954,16.00329489291598,2.4996661597686476,2.4998470667400747,2.4994852789787934,4.227234593906766,4.227846464579901
2477577-B3,0,155073,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477577-B3,1,38768,21950,4.000081234364673,4.000025794469666,4.000136674259681,9.999796918212622,9.99993551424168,9.999658326025306,1.056750814537763,1.0567801074259682
2477577-B3,2,9692,5487,16.00105395817571,16.000103177878664,16.002004738472753,2.499835329882259,2.49998387856042,2.4996867988565312,4.227003258151052,4.227505623838162
2477577-B3,3,2423,1371,64.02172349653048,64.00041271151466,64.04303428154631,0.6247879284625587,0.624995969640105,0.6245800257394395,16.90801303260421,16.919273054704593
2477668-B3,0,148648,84188,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477668-B3,1,37162,21047,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2477668-B3,2,9290,5261,16.00157103809763,16.00086114101184,16.002280935183425,2.499754549398011,2.499865453958345,2.499643654677626,4.227203501399353,4.227578591142368
2477668-B3,3,2322,1315,64.01925965225992,64.01722652885444,64.0212927756654,0.6248119740414395,0.6248318174479307,0.6247921318952819,16.912455007751937,16.91352925323194
2477670-B2,0,140013,80574,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477670-B2,1,35003,20143,4.0000639295278795,4.000028568979801,4.000099290075957,9.999840178734626,9.99992857806061,9.999751780971529,1.0567515475244977,1.0567702310480065
2477670-B2,2,8750,5035,16.002133125265996,16.001485714285714,16.002780536246277,2.4996667436070403,2.499767878696978,2.499565616700176,4.227368504914285,4.227710578748758
2477670-B2,3,2187,1258,64.03493035519179,64.02057613168725,64.04928457869634,0.6246590693255419,0.6247991257954618,0.624519075632338,16.913339925925925,16.920924295707472
2477695-B2,0,148848,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477695-B2,1,37212,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
2477695-B2,2,9303,5487,16.001002369236375,16.0,16.002004738472753,2.4998433896181558,2.5,2.4996867988565312,4.226976,4.227505623838162
2477695-B2,3,2325,1371,64.03183972141832,64.02064516129032,64.04303428154631,0.6246892198323049,0.624798452112222,0.6245800257394395,16.913358162580643,16.919273054704593
2477809-B3,0,112101,81779,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477809-B3,1,28025,20444,4.0000912123734444,4.000035682426405,4.000146742320485,9.99977197426608,9.999910794729754,9.99963315765661,1.056753426797502,1.0567827672666796
2477809-B3,2,7006,5111,16.000650321637828,16.00071367399372,16.00058696928194,2.4998983913739825,2.499888493412191,2.4999082894141527,4.227164542677704,4.2271310690667185
2477809-B3,3,1751,1277,64.03053406779077,64.02113078241005,64.0399373531715,0.6247019579385512,0.6247937128125529,0.6246102300101493,16.91348645688178,16.918454889584964
2477814-B5,0,124751,52863,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477814-B5,1,31187,13215,4.000161604341457,4.000096193926956,4.000227014755959,9.999596005468174,9.999759520965764,9.999432495318088,1.0567694130887868,1.0568039741203177
2477814-B5,2,7796,3303,16.00323269484479,16.001924063622372,16.004541326067212,2.4994949934637534,2.4996994012072045,2.499290619147608,4.22748431067214,4.228175754768392
2477941-B2,0,142021,79369,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477941-B2,1,35505,19842,4.000039281596262,4.000028165047176,4.000050398145349,9.999901796973738,9.99992958787785,9.999874006224092,1.0567514408111531,1.056757314484427
2477941-B2,2,8876,4960,16.001188916469204,16.000563316809373,16.00181451612903,2.4998142456045906,2.4999119848473113,2.4997165140042084,4.227124820414601,4.227455369758064
2477941-B2,3,2219,1240,64.00475566587681,64.00225326723749,64.00725806451612,0.6249535614011477,0.6249779962118278,0.6249291285010521,16.908499281658404,16.909821479032257
2477949-B2,0,118125,76156,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477949-B2,1,29531,19039,4.000016931360266,4.000033862720531,4.0,9.999957671778503,9.999915343915344,10.0,1.056752946056686,1.056744
2477949-B2,2,7382,4759,16.002141289253366,16.001761040368464,16.002521538138264,2.499665468324729,2.4997248677248676,2.4996060717474657,4.227441242210783,4.227642155074595
2477949-B2,3,1845,1189,64.03742640874685,64.02439024390245,64.05046257359125,0.6246347213375273,0.6247619047619047,0.6245075896843322,16.91434756097561,16.921235505466775
2477977-B3,0,136599,73345,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2477977-B3,1,34149,18336,4.000071193912449,4.000087850303084,4.000054537521815,9.999822018386679,9.999780379065733,9.9998636580544,1.0567672088201703,1.056758408049738
2477977-B3,2,8537,4584,16.00051905513031,16.000819960173363,16.00021815008726,2.4999189002668407,2.499871887788344,2.4999659145136,4.22719262199836,4.227033632198952
2477977-B3,3,2134,1146,64.00582524113048,64.0107778819119,64.00087260034904,0.624943118056945,0.6248947649689968,0.6249914786284,16.910751365510777,16.90813452879581
2478091-B4,0,131780,83385,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2478091-B4,1,32945,20846,4.000023985416867,4.0,4.000047970833733,9.999940036817394,10.0,9.999880074353902,1.056744,1.0567566732226805
2478091-B4,2,8236,5211,16.001106394186692,16.00048567265663,16.001727115716754,2.499827137861683,2.499924115950827,2.499730167296276,4.2271043079164645,4.227432279792746
2478091-B4,3,2059,1302,64.02286074623493,64.00194269062652,64.04377880184332,0.6247768302411,0.6249810289877068,0.6245727648857708,16.908417231665858,16.919469746543776
2481696-B4,0,120334,70534,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2481696-B4,1,30083,17633,4.00008995321266,4.0000664827311105,4.000113423694209,9.999775122025474,9.999833795934649,9.999716448804833,1.056761563806801,1.0567739649520782
2481696-B4,2,7520,4408,16.001611431826078,16.00186170212766,16.0013611615245,2.4997482391331425,2.499709142885635,2.499787336603624,4.227467835638297,4.227335599818511
2481696-B4,3,1880,1102,64.00644572730431,64.00744680851064,64.005444646098,0.6249370597832856,0.6249272857214088,0.624946834150906,16.90987134255319,16.909342399274045
2481703-B2,0,128968,84992,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2481703-B2,1,32242,21248,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2481703-B2,2,8060,5312,16.00049627791563,16.000992555831264,16.0,2.499922458980801,2.4998449227715405,2.5,4.227238219354838,4.226976
2481703-B2,3,2015,1328,64.00198511166252,64.00397022332506,64.0,0.6249806147452003,0.6249612306928851,0.625,16.908952877419352,16.907904
2481723-B2,0,139210,73546,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2481723-B2,1,34802,18386,4.000083123189986,4.000057467961612,4.000108778418362,9.99979219634336,9.999856332160045,9.99972806134936,1.0567591822309061,1.0567727377352332
2481723-B2,2,8700,4596,16.00166261516761,16.001149425287355,16.002175805047866,2.4997402433722677,2.4998204152000576,2.4996600766866997,4.227279662068965,4.227550817232375
2481723-B2,3,2175,1149,64.00665046067044,64.00459770114942,64.00870322019146,0.6249350608430669,0.6249551038000144,0.6249150191716749,16.90911864827586,16.9102032689295
2481750-B2,0,137402,79369,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2481750-B2,1,34350,19842,4.000054311154188,4.000058224163028,4.000050398145349,9.999864223958069,9.999854441711182,9.999874006224092,1.0567593820087335,1.056757314484427
2481750-B2,2,8587,4960,16.001489533597297,16.001164551065564,16.00181451612903,2.4997672820404984,2.4998180521389792,2.4997165140042084,4.227283658087806,4.227455369758064
2481750-B2,3,2146,1240,64.01714254577158,64.02702702702703,64.00725806451612,0.6248326371549687,0.6247361756015196,0.6249291285010521,16.91504416216216,16.909821479032257
2482055-B2,0,163306,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482055-B2,1,40826,21950,4.000092831324716,4.000048988389752,4.000136674259681,9.999767927074119,9.999877530525517,9.999658326025306,1.0567569420467349,1.0567801074259682
2482055-B2,2,10206,5487,16.001492277133693,16.00097981579463,16.002004738472753,2.4997668534428152,2.4998469131568957,2.4996867988565312,4.22723485361552,4.227505623838162
2482055-B2,3,2551,1371,64.02974920662967,64.01646413171305,64.04303428154631,0.6247096153838813,0.6248392588147405,0.6245800257394395,16.912253593100743,16.919273054704593
2482056-B4,0,150856,69128,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482056-B4,1,37714,17282,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2482056-B4,2,9428,4320,16.00135019406339,16.000848536274926,16.001851851851853,2.4997890499790616,2.499867423238055,2.49971068163407,4.227200171404327,4.227465233333334
2482056-B4,3,2357,1080,64.00540077625357,64.0033941450997,64.00740740740741,0.6249472624947654,0.6249668558095137,0.6249276704085175,16.908800685617308,16.909860933333334
2482056-B9,0,141017,82984,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482056-B9,1,35254,20746,4.000014182787769,4.000028365575537,4.0,9.999964543156297,9.999929086564032,10.0,1.0567514937879388,1.056744
2482056-B9,2,8813,5186,16.001281916693117,16.001021218654262,16.00154261473197,2.499799716563368,2.4998404447690703,2.4997589896847585,4.227245791671395,4.22738353721558
2482056-B9,3,2203,1296,64.02110617956434,64.01134816159782,64.03086419753086,0.624793952916235,0.6248891977562989,0.6246987371059481,16.91090202541988,16.916057888888886
2482461-B2,0,137402,81578,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482461-B2,1,34350,20394,4.0000781461111306,4.000058224163028,4.000098068059233,9.999804638538858,9.999854441711182,9.999754835862609,1.0567593820087335,1.0567699082082964
2482461-B2,2,8587,5098,16.001563052307986,16.001164551065564,16.001961553550412,2.4997557969332624,2.4998180521389792,2.4996935448282627,4.227283658087806,4.227494214986269
2482461-B2,3,2146,1274,64.02999702999703,64.02702702702703,64.03296703296704,0.6247071974915231,0.6247361756015196,0.6246782220696756,16.91504416216216,16.916613428571427
2482483-B2,0,142623,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482483-B2,1,35655,21950,4.000110406965769,4.000084139671856,4.000136674259681,9.999723990203929,9.999789655244946,9.999658326025306,1.0567662285233488,1.0567801074259682
2482483-B2,2,8913,5487,16.001843836755732,16.00168293503871,16.002004738472753,2.4997119337036184,2.499737069056183,2.4996867988565312,4.227420607876136,4.227505623838162
2482483-B2,3,2228,1371,64.02847405280188,64.01391382405745,64.04303428154631,0.6247220567370307,0.6248641523456946,0.6245800257394395,16.911579837522442,16.919273054704593
2482607-B,0,144832,70935,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482607-B,1,36208,17733,4.000084588056167,4.0,4.000169176112333,9.99978853433145,10.0,9.999577077606258,1.056744,1.0567886939604128
2482607-B,2,9052,4433,16.000789533047598,16.0,16.001579066095196,2.499876641548536,2.5,2.4997532952703176,4.226976,4.227393167155425
2482607-B,3,2263,1108,64.01037906137185,64.0,64.02075812274369,0.6248986584136428,0.625,0.6247973496863325,16.907904,16.91338800541516
2482886-B2,0,140414,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482886-B2,1,35103,21950,4.000096824723494,4.000056975187306,4.000136674259681,9.999757944050515,9.999857564060564,9.999658326025306,1.0567590520468335,1.0567801074259682
2482886-B2,2,8775,5487,16.001800090034095,16.00159544159544,16.002004738472753,2.499718767572403,2.4997507371059866,2.4996867988565312,4.227397493333333,4.227505623838162
2482886-B2,3,2193,1371,64.03565302768607,64.02827177382581,64.04303428154631,0.6246520197538369,0.6247240303673424,0.6245800257394395,16.915373006839943,16.919273054704593
2482896-B2,0,135595,79369,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482896-B2,1,33898,19842,4.000069449470928,4.000088500796507,4.000050398145349,9.999826379337145,9.999778752903868,9.999874006224092,1.056767380671426,1.056757314484427
2482896-B2,2,8474,4960,16.001556302199518,16.00129808827,16.00181451612903,2.499756851432116,2.499797190161879,2.4997165140042084,4.227318936747698,4.227455369758064
2482896-B2,3,2118,1240,64.01378011818818,64.02030217186025,64.00725806451612,0.6248654575022485,0.6248017994763818,0.6249291285010521,16.91326754957507,16.909821479032257
2482947-B2,0,121338,70132,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482947-B2,1,30334,17533,4.000032966308433,4.000065932616866,4.0,9.999917584908147,9.999835171174734,10.0,1.0567614184743193,1.056744
2482947-B2,2,7583,4383,16.00111567810714,16.001318739285242,16.000912616929043,2.499825687450553,2.499793963968419,2.499857411737866,4.2273243924568105,4.2272171006160155
2482947-B2,3,1895,1095,64.03904772231661,64.03060686015831,64.04748858447489,0.6246189070994044,0.6247012477542072,0.6245365881480636,16.915989903957783,16.92044981917808
2482952-B2,0,147041,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482952-B2,1,36760,21950,4.0000819388708635,4.000027203482046,4.000136674259681,9.999795157018992,9.999931991757402,9.999658326025306,1.0567511867791075,1.0567801074259682
2482952-B2,2,9190,5487,16.001056776200468,16.000108813928183,16.002004738472753,2.4998348896239717,2.4999829979393504,2.4996867988565312,4.22700474711643,4.227505623838162
2482952-B2,3,2297,1371,64.0287004233156,64.0143665650849,64.04303428154631,0.6247198480610467,0.6248597329996395,0.6245800257394395,16.911699445363517,16.919273054704593
2482956-B,0,152061,62903,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482956-B,1,38015,15725,4.000108542210034,4.000026305405761,4.000190779014308,9.999728651838097,9.999934236918078,9.999523075211041,1.0567509495199263,1.056794401144674
2482956-B,2,9503,3931,16.001574353215403,16.00136798905609,16.001780717374714,2.499754031512673,2.4997862699837565,2.499721793873106,4.2273374035567715,4.227446440600356
2482957-B2,0,114109,69329,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482957-B2,1,28527,17332,4.000046375627833,4.0000350545097625,4.000057696745904,9.999884062274589,9.999912364493598,9.999855760215782,1.056753260910716,1.0567592426725132
2482957-B2,2,7131,4333,16.00102690660357,16.00182302622353,16.000230786983614,2.4998395561407456,2.4997151846041943,2.4999639400539455,4.227457618005889,4.227036970690053
2482957-B2,3,1782,1083,64.02496416923933,64.03423120089786,64.01569713758079,0.6247563043419543,0.6246658896318433,0.6248467452292692,16.9169474040404,16.912050963988918
2482962-B2,0,190817,87401,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482962-B2,1,47704,21850,4.000033364596552,4.000020962602717,4.000045766590389,9.99991658920436,9.999947593767851,9.999885584833127,1.0567495380261613,1.0567560908924483
2482962-B2,2,11926,5462,16.000865799244245,16.000083850410867,16.001647748077627,2.4998647261880844,2.499986898441963,2.4997425658745325,4.226998152104645,4.227411311973635
2482962-B2,3,2981,1365,64.02055337036887,64.01107011070111,64.03003663003663,0.6247993479311834,0.6248919121461923,0.624706811134884,16.910828568265682,16.915839257142856
2482964-B2,0,193227,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482964-B2,1,48306,21950,4.000099389173065,4.000062104086449,4.000136674259681,9.999751533241064,9.999844742194414,9.999658326025306,1.0567604070301824,1.0567801074259682
2482964-B2,2,12076,5487,16.00145781806049,16.00091089764823,16.002004738472753,2.499772236680391,2.499857680344879,2.4996867988565312,4.227216646406094,4.227505623838162
2482964-B2,3,3019,1371,64.02333893606962,64.00364359059292,64.04303428154631,0.6247721637876763,0.6249644200862198,0.6245800257394395,16.908866585624377,16.919273054704593
2482969-B,0,143627,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482969-B,1,35906,21950,4.000110112877627,4.000083551495572,4.000136674259681,9.999724725383754,9.999791125624013,9.999658326025306,1.0567660731354092,1.0567801074259682
2482969-B,2,8976,5487,16.001615114334413,16.001225490196077,16.002004738472753,2.4997476638572307,2.4998085318220116,2.4996867988565312,4.227299757352941,4.227505623838162
2482969-B,3,2244,1371,64.02396812116531,64.00490196078431,64.04303428154631,0.6247660239412219,0.6249521329555029,0.6245800257394395,16.909199029411763,16.919273054704593
2482992-B,0,163909,76959,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2482992-B,1,40977,19239,4.000090168597239,4.000024403933915,4.000155933260564,9.999774583588271,9.999938990537432,9.999610182044986,1.056750447177685,1.0567851953843754
2482992-B,2,10244,4809,16.00180362109019,16.000488090589613,16.003119151590766,2.4997182159691342,2.4999237381717907,2.4995127275562314,4.227104946700507,4.227800036182158
2482992-B,3,2561,1202,64.01387135588804,64.00195236235845,64.02579034941763,0.6248645668939186,0.6249809345429477,0.6247482425707195,16.90841978680203,16.914717449251246
