slide_id,low_scale,high_scale,coverage_calculable,low_bbox_x_min,low_bbox_y_min,low_bbox_x_max,low_bbox_y_max,high_bbox_x_min,high_bbox_y_min,high_bbox_x_max,high_bbox_y_max,bbox_iou,low_bbox_fraction_of_wsi,high_bbox_fraction_of_wsi,high_low_bbox_area_ratio,normalized_bbox_center_distance,low_coordinate_count,high_coordinate_count,high_low_coordinate_count_ratio
2474739-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7824.0,6352.0,135991.36973669592,73984.19937694704,7824.0,6352.0,135991.00710972867,73984.0,0.999994222725771,0.7323436162909578,0.7323393853410566,0.999994222725771,1.247770848649551e-06,315,4727,15.006349206349206
2474901-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7952.0,6848.0,134718.4565450006,63735.57104617444,7952.0,6848.0,134718.02282521472,64759.02854912457,0.98232376933332,0.7468896772501514,0.7603242789272024,1.0179873977191833,0.0033552504199512727,250,3626,14.504
2475011-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7856.0,6816.0,107008.03621445749,68256.26823134953,7856.0,6816.0,105984.00905361437,66208.01341086489,0.9566791196526091,0.7053815229279184,0.6748237743738976,0.956679119652609,0.00839023505726612,183,2646,14.459016393442623
2475022-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8544.0,6352.0,122529.06432160804,78753.58391940696,8544.0,6352.0,127857.01608040201,77729.0,0.9424208370771768,0.7696724708289977,0.7942478575869337,1.0319296683840937,0.017768738779009537,224,3274,14.616071428571429
2475126-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7744.0,11472.0,130406.3816826411,80641.09800918837,7744.0,11472.0,129382.0136304342,79056.02450229709,0.9689243354611186,0.6755599894637959,0.6545665138553288,0.9689243354611186,0.005488208905597096,231,3334,14.432900432900434
2475159-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7792.0,6768.0,106149.36739380023,60384.11108700369,7792.0,6768.0,105125.01836837197,60016.02777175092,0.9827917719024877,0.6413523050997626,0.6303157683427406,0.9827917719024877,0.004071200942191611,178,2588,14.539325842696629
2475184-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,1008.0,112258.17048481619,76576.74231587087,7696.0,1008.0,111234.00852395697,74528.03711041315,0.9633602907992088,0.7945354894901443,0.7654239402055172,0.9633602907992088,0.007849678503476306,243,3242,13.34156378600823
2475349-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9616.0,17921.0,120966.32275071632,78978.37667831525,9424.0,8416.0,140122.02200446965,78978.0,0.7371995642244331,0.5597456544849917,0.7592783321242585,1.3564702575902121,0.06447598691267156,132,1861,14.098484848484848
2476242-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,6225.0,146324.19825201904,82427.67801740447,7776.0,6225.0,145300.02124070027,79355.02421147207,0.9525837384799468,0.8629600732750601,0.8220417327592857,0.952583738479947,0.009665217603746034,240,3500,14.583333333333334
2476250-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7952.0,27552.0,103510.33184502377,69104.0,7952.0,9232.0,110872.00921725355,67056.0,0.6141153408058271,0.4755734679206411,0.7127957027848026,1.498813013899562,0.08073455172319707,79,1047,13.253164556962025
2476252-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8576.0,6593.0,111809.06970728387,59218.94674556213,8208.0,6593.0,110785.01742682097,57170.04732852653,0.9482843606357327,0.712166088717974,0.6800894932544678,0.9549591085960721,0.009225068791719145,120,1594,13.283333333333333
2476286-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7728.0,5312.0,140176.0,82705.51321304902,7728.0,5312.0,140880.0,80657.03498861048,0.9685199451663675,0.8060761721104814,0.7889117967441772,0.9787062613185002,0.006394563002904796,302,4315,14.288079470198676
2476295-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8192.0,6672.0,136019.1206551196,75408.05294725957,8192.0,224.0,136211.0,72336.01323681489,0.8721212387057445,0.8363701870975252,0.8787654999863201,1.0506896509976287,0.0304633178836321,249,3732,14.987951807228916
2476299-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7712.0,6641.0,133524.15494492193,69850.71631510978,7712.0,6641.0,132500.00774701164,66778.0137730672,0.9436441836451985,0.8092119314175579,0.7636081324184758,0.9436441836451985,0.010678383866614058,227,3089,13.607929515418503
2476358-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7984.0,6784.0,115991.43600157212,68544.0,7984.0,6784.0,114967.00838382184,68544.0,0.9905152121402513,0.689842264622556,0.6832992570859225,0.9905152121402514,0.0035190613519642407,212,3078,14.518867924528301
2476376-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9104.0,1120.0,153922.07903673974,81120.0,9104.0,1120.0,151106.01975918494,79072.0,0.9554523093642664,0.8958027757619457,0.8558968308366709,0.9554523093642662,0.00987363594612973,262,3675,14.026717557251908
2476391-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,11936.0,6736.0,126417.09198706431,55888.503317768496,7840.0,6736.0,127441.02299676609,54864.0,0.938077509544244,0.6469253539965982,0.6617706112945634,1.0229474037557094,0.010895591336083041,154,2214,14.376623376623376
2476681-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,11537.0,124067.15980024969,64785.681455190774,7696.0,11537.0,122019.00798976312,63761.0,0.9634951982409731,0.670206508577327,0.645740752844102,0.963495198240973,0.007785845457402239,172,2291,13.319767441860465
2476693-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8160.0,11233.0,139458.08567603747,83395.51321304902,8160.0,6944.0,139458.02141900937,82371.03498861048,0.9304982875707745,0.7523670628245541,0.7864026136623421,1.0452379596602899,0.015798070721570134,220,3003,13.65
2476750-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9296.0,6400.0,138394.33293594886,85809.51321304902,9296.0,6400.0,139418.0,84785.03498861048,0.9794327176895112,0.7908024577978585,0.7867898140940106,0.9949258583300032,0.004215460740169884,320,4596,14.3625
2476834-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9936.0,6144.0,135841.0919870643,83968.51321304902,9936.0,6144.0,133938.02299676609,83873.03498861048,0.9836765964139966,0.8353840053019026,0.8217476950340675,0.9836765964139964,0.0059598281029817814,303,4328,14.283828382838283
2476856-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8256.0,6576.0,142601.28965829374,86257.51321304902,8256.0,6576.0,139945.01448209537,84209.03498861048,0.9550279793798325,0.8621165281509351,0.8233454058699439,0.9550279793798324,0.010075814855846531,260,3535,13.596153846153847
2476983-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,18529.0,6816.0,128884.23608069164,69393.1029559622,18529.0,6816.0,126836.0,70913.02573899055,0.9585887804174027,0.6252368158610683,0.6285365671785963,1.0052776023961154,0.007970697560278408,181,2273,12.558011049723756
2476984-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7792.0,8737.0,104201.51904417088,54354.51769464105,7792.0,8737.0,103177.01853527858,55378.0,0.967888504339636,0.628755384105643,0.636030838376548,1.01157119995283,0.005685978447053887,79,1070,13.544303797468354
2477039-B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,37953.0,21586.0,156853.19895084517,83155.51321304902,37953.0,21586.0,157877.0,82131.03498861048,0.9751041096048421,0.5061901684702933,0.5020535528541881,0.9918279416042273,0.0038797952442601123,247,3531,14.295546558704453
2477053-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7760.0,2896.0,153243.34608985024,84816.51321304902,7760.0,2896.0,150171.00665505498,82768.03498861048,0.9544042406036267,0.8821561362625087,0.8419335573234491,0.9544042406036267,0.01042184818714183,396,5849,14.77020202020202
2477058-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7808.0,5504.0,114612.2709711564,78144.19508477805,7808.0,5504.0,114612.0,76160.0,0.97268214461011,0.7638230890070745,0.7429570803181202,0.97268214461011,0.006737980419393776,224,3382,15.098214285714286
2477118-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10240.0,13089.0,125414.30710172745,71538.57799671593,10240.0,13089.0,125414.01535416541,70433.03940482298,0.981083116632516,0.6473485755754261,0.6351027580731589,0.981083116632516,0.0035778095818275028,221,3195,14.457013574660634
2477118-B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8400.0,6656.0,107528.43929643929,68096.6131736527,8400.0,6656.0,105480.0,70377.0,0.9449868095065322,0.6788924916568386,0.6895401294723048,1.0156838349905455,0.011134038449125536,167,2364,14.155688622754491
2477189-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7744.0,6912.0,127032.43321648736,81873.51321304902,7744.0,6912.0,124984.01547061489,82897.03498861048,0.9698136150653577,0.7693047011529303,0.7664179046593179,0.9962475252142798,0.007207574310618376,291,4316,14.831615120274915
2477189-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8336.0,6528.0,110855.37697456492,55712.32770097286,8336.0,6528.0,111879.02570109096,53664.016384,0.9492707230304565,0.6749400181122913,0.6532902985773233,0.9679234910451464,0.00848815841501834,129,1775,13.75968992248062
2477274-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8464.0,5664.0,107848.42407509663,71200.51321304902,8464.0,5664.0,108872.0,73248.03498861048,0.9598187361938021,0.6399542327018052,0.66674488480978,1.041863387628312,0.007870909270403006,127,1675,13.188976377952756
2477285-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7856.0,6736.0,121753.4855228221,83633.57164123558,7856.0,6736.0,119705.02427383926,82609.0,0.9689306506204348,0.8047397914605207,0.7797370497199952,0.9689306506204348,0.007484414999763087,221,3146,14.235294117647058
2477299-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9680.0,2928.0,162944.0248374891,79304.51321304902,9680.0,2928.0,163312.00620937228,79304.03498861048,0.9975985555947341,0.8084176876976885,0.8103535952966859,1.0023946873360858,0.000984800478577493,396,5990,15.126262626262626
2477473-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7824.0,6672.0,134131.18287891414,77377.59964864337,7824.0,576.0,134773.0152394559,77328.0,0.9153325619253826,0.8106007304938763,0.884390705155185,1.0910312215193176,0.019625786437573546,280,4199,14.996428571428572
2477476-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,2304.0,141833.28600156406,78777.58391940696,7696.0,2304.0,138761.01429927946,76034.0,0.9420415412455897,0.850724427583933,0.8014177509364403,0.9420415412455897,0.012396419794498669,313,4584,14.645367412140574
2477541-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,21457.0,6417.0,132695.25058118193,60186.84349258649,21457.0,6417.0,129623.0,58138.0,0.9353297761397364,0.7847214489676971,0.7339733371950057,0.9353297761397364,0.012895873408201605,141,1847,13.099290780141844
2477577-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8592.0,5904.0,153616.02641353695,79128.51321304902,8592.0,5904.0,153616.00660338424,78104.03498861048,0.9860089464313929,0.7799215280308984,0.7690096041529082,0.9860089464313929,0.0028744382744774295,254,3569,14.051181102362206
2477668-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,4048.0,145303.22045209902,77553.58391940696,7776.0,4048.0,144596.0,77801.0,0.9915372947215395,0.807792347835106,0.8063433597671759,0.9982062369471395,0.0021929334601682726,316,4604,14.569620253164556
2477670-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7680.0,208.0,140268.38034285716,74513.71181727905,7680.0,208.0,140668.00731365883,73819.02541825945,0.9877018259244414,0.8733018475985023,0.8677448819807032,0.9936368328624517,0.002480564384586968,262,3685,14.064885496183207
2477695-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7920.0,8913.0,143104.0,75249.51321304902,7920.0,8913.0,142080.0,73425.03498861048,0.9651300949391457,0.686160280539701,0.6622339367007526,0.9651300949391457,0.006053284123102738,305,4519,14.816393442622951
2477809-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7952.0,7392.0,104835.1827005424,74704.15026413617,7952.0,7392.0,104835.00913470116,73680.03756603405,0.9847838547893374,0.7113618641351419,0.700537678713134,0.9847838547893374,0.0036902205788335272,202,3004,14.871287128712872
2477814-B5,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8144.0,6641.0,117945.49256028733,44067.16257947321,8144.0,6641.0,117945.0246256453,45090.05811577752,0.9733920454721714,0.6231429729781947,0.6401713834757286,1.0273266509227406,0.0037748250362942665,143,2119,14.818181818181818
2477926-B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7792.0,112.0,130421.1885125184,73979.78017066233,7792.0,112.0,131029.01570889454,70907.03900259001,0.9538708371392887,0.8820914394150494,0.8495886526276445,0.9631525878893475,0.010281861263570608,156,2143,13.737179487179487
2477941-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9664.0,272.0,142084.1442091032,72737.46451612902,9664.0,272.0,142084.00721025208,71713.0129019252,0.9858618787268933,0.8512980962300412,0.8392623405059761,0.9858618787268935,0.0031483962720385574,272,3942,14.492647058823529
2477949-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7824.0,11713.0,112872.45082633433,69057.64551376339,7824.0,11713.0,117996.00866885646,68033.0,0.9372364933898234,0.6696325836781307,0.6897440567667976,1.0300335939123504,0.018588225787580837,188,2718,14.457446808510639
2477977-B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7856.0,7040.0,128611.20990980438,64384.055846422336,7856.0,7040.0,129635.02248967759,65408.01396160558,0.9741972155002596,0.6911562678988222,0.7094623726099513,1.0264862022691066,0.004669605131322926,192,2568,13.375
2478091-B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10032.0,7888.0,116546.1243322001,77520.44214162348,10032.0,7888.0,117570.0,77777.01228053344,0.9868427852236805,0.6749652155861526,0.6839642805243422,1.0133326351201293,0.003384298553658208,273,4055,14.853479853479854
2481696-B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9137.0,8208.0,112472.47659574468,65552.34845735028,9137.0,8208.0,113496.01701957916,65552.02903646571,0.9901866613018498,0.6981571703893115,0.705068506831156,1.009899399067964,0.003669068943073471,181,2513,13.883977900552486
2481703-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9776.0,2512.0,126167.2540942928,79312.0,9776.0,2512.0,124119.0,76240.0,0.9431059133624583,0.8154954714713913,0.7690986014649753,0.9431059133624585,0.01195242145866929,237,3370,14.219409282700422
2481723-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,6640.0,132373.29425287357,65697.55700609225,7776.0,6640.0,132373.01471179817,66032.0278472751,0.9943662035781067,0.7187115070624096,0.7227802882084446,1.005661216087475,0.0010621939803888553,214,3045,14.228971962616823
2481750-B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8080.0,272.0,139385.2981250728,74583.46451612902,8080.0,272.0,137337.01490538573,72273.0129019252,0.953794157039467,0.8947343435962558,0.8533923890246516,0.953794157039467,0.009729321646752444,248,3545,14.294354838709678
