fold,summary,valid_low_parent_count,pair_sample_count,within_slide_cosine_mean,within_slide_cosine_std,within_slide_cosine_min,within_slide_cosine_max,low_feature_variance,low_feature_dispersion
1,mean,222.61855670103094,1020.6907216494845,0.7914916172470015,0.09008289380095054,0.45553987695998754,0.9627098438051558,2.5554998375705837,1308.415924701494
1,std,86.54841244578644,32.42417350240825,0.026752881323725542,0.015464557543614432,0.11502676640393829,0.00995081010512467,0.3009130229424441,154.0674594369083
